,var_name,var_descr,file_name,file_descr,start_year,end_year,component,constraint
376,BPAOCSZ,Mid arm circumference (cm) cuffing parameters - oscillometric,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
377,BPAOMNTS,Difference in minutes between blood pressure obtained by a physician with a mercury sphygmomanometer (legacy) and blood pressure obtained by a health technician with an oscillometric device.,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
378,BPXODI1,Diastolic - 1st oscillometric reading,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
379,BPXODI2,Diastolic - 2nd oscillometric reading,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
380,BPXODI3,Diastolic - 3rd oscillometric reading,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
381,BPXOPLS1,Pulse - 1st oscillometric reading,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
382,BPXOPLS2,Pulse - 2nd oscillometric reading,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
383,BPXOPLS3,Pulse - 3rd oscillometric reading,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
384,BPXOSY1,Systolic - 1st oscillometric reading,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
385,BPXOSY2,Systolic - 2nd oscillometric reading,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
386,BPXOSY3,Systolic - 3rd oscillometric reading,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
387,SEQN,Respondent sequence number.,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
